Indonesia,Manokwari Airport,MKW,-0.891944,134.049
Indonesia,Merauke Airport,MKQ,-8.52028,140.418
Indonesia,Mamuju Airport,MJU,-2.58863,119.029
Indonesia,Manado Airport,MDC,1.54917,124.926
Indonesia,Lewoleba Airport,LWE,-8.38333,123.4
Indonesia,Luwuk Airport,LUW,-1.03778,122.77
Indonesia,Langgur Airport,LUV,-5.66167,132.731
Indonesia,Lhokseumawe Airport,LSW,5.18116,97.1413
Indonesia,Larantuka Airport,LKA,-8.35,122.983
Indonesia,Labuan Bajo Airport,LBJ,-8.48667,119.889
Indonesia,Labuha Airport,LAH,-0.637299,127.501
Indonesia,Ketapang Airport,KTG,-1.81639,109.963
Indonesia,Kupang Airport,KOE,-10.1717,123.671
Indonesia,Kaimana Airport,KNG,-3.64444,133.696
Indonesia,Kendari Airport,KDI,-4.08167,122.418
Indonesia,Kotabaru Airport,KBU,-3.25,116.25
Indonesia,Gorontalo Airport,GTO,0.653889,122.85
Indonesia,Gunungsitoli Airport,GNS,1.28333,97.6167
Indonesia,Galela Airport,GLX,1.83333,127.833
Indonesia,Fak Fak Airport,FKQ,-2.92028,132.267
Indonesia,Ende Airport,ENE,-8.84917,121.661
Indonesia,Dumai Airport,DUM,1.6117,101.434
Indonesia,Bali Airport,DPS,-8.74806,115.167
Indonesia,Dobo Airport,DOB,-5.77167,134.212
Indonesia,Jayapura Airport,DJJ,-2.57694,140.516
Indonesia,Jambi Airport,DJB,-1.63806,103.644
Indonesia,Cilacap Airport,CXP,-7.64517,109.034
Indonesia,Babo Airport,BXB,-2.53699,133.438
Indonesia,Baubau Airport,BUW,-5.46667,122.633
Indonesia,Batu Licin Airport,BTW,-3.41151,116.0
Indonesia,Banda Aceh Airport,BTJ,5.52361,95.4203
Indonesia,Batam Airport,BTH,1.12111,104.119
Indonesia,Balikpapan Airport,BPN,-1.26833,116.894
Indonesia,Bima Airport,BMU,-8.53972,118.687
Indonesia,Bengkulu Airport,BKS,-3.86361,102.339
Indonesia,Bajawa Airport,BJW,-8.78333,120.967
Indonesia,Biak Airport,BIK,-1.19,136.108
Indonesia,Berau Airport,BEJ,2.16667,117.7
Indonesia,Bandung Airport,BDO,-6.90056,107.576
